NC_011421, 2093, T->G, 1 4 7 10 14, 35 39 70 141 428, 1592 1756 2399 5068 7490
NC_011421, 2094, A->T, 1 4 7 10 14, 56 40 84 167 406, 1829 1997 2714 5605 7326
NC_011421, 2097, G->T, 1 4 7 10 14, 34 40 53 135 368, 1975 2164 2919 6034 6940
NC_011421, 2100, A->T, 1 4 7 10 14, 41 56 80 189 420, 2088 2247 3024 6272 7235
NC_011421, 3985, T->A, 1 4 7 10 14, 57 51 73 232 302, 1663 1714 2253 5656 5490
NC_011421, 7868, T->G, 1 4 7 10 14, 52 49 62 96 203, 972 965 1085 1511 3073
NC_011421, 8369, G->T, 1 4 7 10 14, 43 36 48 81 231, 1649 1573 1792 2522 2974
NC_011421, 8380, G->T, 1 4 7 10 14, 34 24 46 61 167, 1797 1723 1948 2786 3283
NC_011421, 11398, indel;+T, 1 4 7 10 14, 0 2 5 0 0, 23 27 103 152 68
NC_011421, 11907, C->A, 1 4 7 10 14, 83 92 80 115 134, 1539 1512 1618 2154 2928
NC_011421, 11907, C->G, 1 4 7 10 14, 141 108 150 176 243, 1539 1512 1618 2154 2928
NC_011421, 13251, G->T, 1 4 7 10 14, 3 2 56 56 3, 767 743 1108 1450 1801
NC_011421, 13288, C->T, 1 4 7 10 14, 0 0 101 135 0, 744 776 1027 1484 1728
NC_011421, 13291, C->T, 1 4 7 10 14, 0 0 101 135 0, 705 730 987 1413 1737
NC_011421, 22881, G->C, 1 4 7 10 14, 41 33 54 55 71, 922 921 953 1257 1381
NC_011421, 22881, G->T, 1 4 7 10 14, 78 89 82 120 149, 922 921 953 1257 1381
NC_011421, 22890, T->A, 1 4 7 10 14, 60 49 52 76 123, 818 825 829 1143 1274
NC_011421, 22891, A->C, 1 4 7 10 14, 37 24 43 49 86, 836 837 838 1156 1303
NC_011421, 23818, A->C, 1 4 7 10 14, 30 26 31 51 80, 789 790 769 1031 1389
NC_011421, 26123, G->A, 1 4 7 10 14, 0 0 5 131 0, 961 943 1007 1355 1222
NC_011421, 27816, G->A, 1 4 7 10 14, 2 0 8 103 0, 744 790 760 1134 1698
NC_011421, 29792, T->G, 1 4 7 10 14, 60 39 44 77 104, 843 805 816 1089 1366
NC_011421, 29796, G->T, 1 4 7 10 14, 32 26 30 37 75, 923 878 871 1202 1476
NC_011421, 30982, G->A, 1 4 7 10 14, 0 1 9 184 1, 1134 1114 1070 1526 1581
NC_011421, 31713, G->T, 1 4 7 10 14, 19 11 22 35 76, 769 840 776 1027 1470
NC_011421, 37036, G->A, 1 4 7 10 14, 0 1 2 121 0, 1098 1037 1020 1375 1257
NC_011421, 39532, T->G, 1 4 7 10 14, 15 11 20 19 65, 714 776 810 1073 1235
NC_011421, 39883, A->C, 1 4 7 10 14, 23 20 27 25 84, 853 827 885 1107 1418
NC_011421, 42250, A->G, 1 4 7 10 14, 0 0 12 169 0, 1160 1198 1140 1581 1607
NC_011421, 42988, G->T, 1 4 7 10 14, 40 35 35 35 126, 693 721 694 944 1350
NC_011421, 42993, T->A, 1 4 7 10 14, 24 17 22 30 72, 598 621 601 794 1325
NC_011421, 43688, C->T, 1 4 7 10 14, 1 0 4 103 0, 876 976 974 1302 1686
NC_011421, 48219, C->T, 1 4 7 10 14, 1 0 8 135 0, 989 959 962 1368 1710
NC_011421, 48574, C->T, 1 4 7 10 14, 0 0 3 73 0, 820 851 792 1098 1401
NC_011421, 48919, C->T, 1 4 7 10 14, 0 0 2 113 0, 700 736 717 1022 1241
NC_011421, 52311, C->T, 1 4 7 10 14, 0 0 3 110 0, 716 743 683 940 1373
NC_011421, 60724, C->A, 1 4 7 10 14, 3 1 3 1 196, 947 981 949 1182 1135
NC_011421, 65106, G->T, 1 4 7 10 14, 37 35 28 41 110, 699 704 698 946 1033
NC_011421, 65112, C->A, 1 4 7 10 14, 21 36 24 32 38, 694 700 694 932 973
NC_011421, 65113, T->A, 1 4 7 10 14, 64 43 68 91 65, 664 683 673 895 861
NC_011421, 65118, G->C, 1 4 7 10 14, 52 55 62 82 73, 699 729 707 949 897
NC_011421, 65120, A->C, 1 4 7 10 14, 86 83 88 131 118, 668 715 677 911 936
NC_011421, 65121, G->C, 1 4 7 10 14, 40 33 43 50 53, 711 751 710 967 980
NC_011421, 66076, G->A, 1 4 7 10 14, 1 0 2 112 0, 924 930 907 1229 1252
NC_011421, 66272, A->G, 1 4 7 10 14, 7 3 3 39 324, 964 1036 887 1159 1203
NC_011421, 66350, G->A, 1 4 7 10 14, 17 634 33 17 0, 938 866 912 1227 1269
NC_011421, 66426, G->A, 1 4 7 10 14, 0 0 6 97 0, 1016 1035 1038 1317 1491
NC_011421, 67629, A->G, 1 4 7 10 14, 0 8 30 190 0, 918 850 848 1246 1583
NC_011421, 67763, G->T, 1 4 7 10 14, 1 14 27 59 1, 814 823 824 1071 1542
NC_011421, 67769, C->A, 1 4 7 10 14, 1 1 1 2 1019, 880 894 884 1168 1572
NC_011421, 67890, G->A, 1 4 7 10 14, 0 0 587 654 2, 918 860 722 1016 1696
NC_011421, 67955, T->C, 1 4 7 10 14, 0 1 3 69 408, 834 899 836 1127 1398
NC_011421, 68027, C->A, 1 4 7 10 14, 0 782 742 1010 439, 996 786 744 1012 1614
NC_011421, 69769, G->A, 1 4 7 10 14, 9 845 800 1121 0, 1031 859 801 1121 339
NC_011421, 69834, G->T, 1 4 7 10 14, 3 2 2 3 290, 1010 1099 997 1309 1203
NC_011421, 70659, G->T, 1 4 7 10 14, 32 38 34 45 97, 988 1011 985 1327 1203
NC_011421, 70663, T->A, 1 4 7 10 14, 28 36 26 33 81, 998 1008 986 1343 1214
NC_011421, 71723, G->T, 1 4 7 10 14, 23 28 14 22 68, 684 741 687 912 1034
NC_011421, 78345, indel;+A;-1;+AA, 1 4 7 10 14, 0 3 4 23 22, 92 81 223 306 245
NC_011421, 91709, G->C, 1 4 7 10 14, 13 21 13 21 69, 761 804 771 1015 756
NC_011421, 97964, C->G, 1 4 7 10 14, 34 37 44 48 70, 826 854 824 1094 820
