NC_011421, 2093, T->G, 1 4 7 10 14, 56 95 59 62 385, 1985 3895 2188 2463 7213
NC_011421, 2094, A->T, 1 4 7 10 14, 66 120 76 93 493, 2260 4351 2437 2793 7177
NC_011421, 2097, G->T, 1 4 7 10 14, 50 117 62 66 380, 2418 4508 2610 2998 6807
NC_011421, 2100, A->T, 1 4 7 10 14, 54 121 75 73 433, 2526 4510 2690 3095 7097
NC_011421, 2101, C->A, 1 4 7 10 14, 50 94 55 47 382, 2649 4742 2807 3227 7357
NC_011421, 3976, G->T, 1 4 7 10 14, 66 193 39 75 222, 2091 3679 2055 2262 5127
NC_011421, 3985, T->A, 1 4 7 10 14, 65 160 66 71 239, 2201 3870 2079 2285 4694
NC_011421, 7868, T->G, 1 4 7 10 14, 60 192 58 76 270, 1187 2018 1003 1267 3359
NC_011421, 8369, G->T, 1 4 7 10 14, 48 90 43 48 236, 1871 2826 1784 2107 3282
NC_011421, 11902, C->G, 1 4 7 10 14, 49 172 32 43 124, 1771 3434 1443 1849 3438
NC_011421, 11907, C->A, 1 4 7 10 14, 77 242 78 88 163, 1754 3399 1407 1834 3399
NC_011421, 11907, C->G, 1 4 7 10 14, 146 426 110 170 324, 1754 3399 1407 1834 3399
NC_011421, 11910, C->A, 1 4 7 10 14, 55 218 40 62 137, 1644 3223 1315 1726 3553
NC_011421, 11917, C->A, 1 4 7 10 14, 34 84 14 22 204, 1838 3242 1474 1919 3748
NC_011421, 22881, G->C, 1 4 7 10 14, 45 97 36 55 53, 1022 1387 924 1189 1514
NC_011421, 22881, G->T, 1 4 7 10 14, 97 184 67 87 157, 1022 1387 924 1189 1514
NC_011421, 22890, T->A, 1 4 7 10 14, 49 131 46 78 138, 910 1424 814 1035 1369
NC_011421, 22891, A->C, 1 4 7 10 14, 44 75 27 37 92, 929 1420 810 1033 1362
NC_011421, 23818, A->C, 1 4 7 10 14, 30 65 33 32 104, 900 1756 783 958 1582
NC_011421, 29792, T->G, 1 4 7 10 14, 56 122 51 70 120, 895 1635 784 1022 1559
NC_011421, 29796, G->T, 1 4 7 10 14, 22 72 17 41 92, 975 1732 851 1105 1732
NC_011421, 31713, G->T, 1 4 7 10 14, 21 36 17 15 87, 877 1581 736 999 1737
